Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	
karuk-2012-10-20-vs-4_A_48.mat	"IH0"	644.185	724.044	182.057	212.048	203.131	181.515	173.229	171.898	172.221	173.857	176.341	177.615	177.449	342.707	261.508	321.979	347.549	352.002	355.627	361.723	365.874	366.223	364.074	337.720	2074.500	2233.907	2228.647	2198.190	2144.021	2081.961	2060.983	2027.999	1985.267	1916.713	1873.992	2748.191	2646.915	2690.485	2699.253	2756.018	2794.939	2782.863	2771.504	2782.349	2776.754	2786.912	
karuk-2012-10-20-vs-4_A_49.mat	"ki"	580.000	705.099	198.102	198.102	198.102	198.102	198.102	219.918	223.273	199.118	189.919	189.081	187.378	452.533	510.171	537.270	724.164	609.587	426.590	279.601	350.681	368.222	361.481	344.818	1925.369	1586.570	1669.050	2092.497	2128.269	1931.226	2121.379	2067.890	1997.782	1891.593	1795.959	2704.342	2783.455	2944.348	3067.150	2409.663	2547.382	2689.251	2633.374	2625.446	2647.053	2650.835	
karuk-2012-10-20-vs-4_A_49.mat	"K"	580.000	642.849	219.918	219.918	219.918	219.918	219.918	219.918	219.918	219.918	219.918	219.918	219.918	559.532	487.738	530.207	523.483	548.553	713.523	750.307	609.875	608.943	550.594	273.822	1878.069	1575.570	1594.189	1641.627	1692.619	2029.728	2150.657	2176.350	2079.009	1960.729	1888.131	2755.859	2766.419	2794.970	2889.666	2999.380	3152.773	3010.223	2375.439	2443.754	2543.604	2552.801	
karuk-2012-10-20-vs-4_A_49.mat	"IH0"	642.849	705.099	197.756	224.919	221.974	204.243	192.906	190.255	189.656	189.023	189.134	188.247	186.497	340.779	264.009	294.226	343.371	359.958	365.975	370.705	366.289	357.388	350.490	339.566	1974.664	2129.420	2115.419	2081.744	2051.180	2025.299	1970.964	1914.429	1871.911	1822.052	1770.945	2649.563	2702.284	2685.960	2637.214	2628.582	2624.052	2626.330	2643.803	2650.240	2646.204	2655.416	
karuk-2012-10-20-vs-4_B_13.mat	"puu"	320.000	809.474	163.273	163.273	193.369	193.085	200.602	189.941	182.653	185.461	168.140	86.365	83.286	491.063	1439.117	538.630	309.318	328.415	367.685	370.188	368.793	364.380	380.840	431.352	1029.928	2510.406	1179.872	780.232	757.391	772.522	795.979	813.367	848.401	879.436	939.586	2805.110	3588.392	2583.512	2609.785	2735.089	2719.592	2749.658	2764.119	2784.655	2767.481	2728.401	
karuk-2012-10-20-vs-4_B_13.mat	"P"	320.000	390.433	0	0	0	0	0	0	0	0	0	0	0	1239.338	1550.903	1482.382	1581.703	1513.104	1491.675	1506.797	993.681	930.515	885.452	522.468	2253.562	2414.692	2659.466	2841.374	2791.707	2736.902	2401.274	1829.519	1751.476	1676.453	1514.699	3308.370	3431.823	3518.578	3715.700	3838.258	4120.574	3823.080	2822.533	2664.970	2626.820	2629.517	
karuk-2012-10-20-vs-4_B_13.mat	"UW1"	390.433	809.474	163.273	190.107	197.511	200.276	190.906	182.501	185.236	182.504	135.836	85.613	83.253	364.070	346.001	299.117	332.393	367.122	369.869	369.869	367.344	364.970	392.540	431.979	823.113	802.979	783.813	754.934	770.185	793.530	802.575	834.807	854.587	888.910	945.462	2719.006	2519.384	2669.996	2746.506	2725.450	2732.005	2764.821	2767.988	2796.467	2766.610	2711.492	
karuk-2012-10-20-vs-4_B_29.mat	"pu"	220.000	347.003	191.354	191.354	191.354	191.354	191.354	191.354	191.354	208.058	203.898	183.155	176.045	845.158	1322.304	1094.312	1284.006	1226.189	938.004	861.470	285.788	432.177	491.829	491.493	1766.948	2541.557	2192.245	2463.420	2421.076	1975.493	2009.348	979.627	978.971	1021.893	1065.744	3005.857	3471.532	3348.934	3498.442	3497.090	2932.352	3367.606	2702.304	2793.396	2590.941	1937.111	
karuk-2012-10-20-vs-4_B_29.mat	"P"	220.000	308.153	207.832	207.832	207.832	207.832	207.832	207.832	207.832	207.832	207.832	207.832	207.832	1009.322	1313.626	1230.998	1024.500	1280.969	1394.250	1054.986	936.367	1005.975	545.729	291.000	2093.235	2569.377	2346.998	2085.260	2422.755	2678.235	2138.233	1961.635	2156.910	1575.496	953.690	3257.385	3404.808	3596.579	3132.877	3493.788	3765.623	3144.785	2881.722	3407.172	3046.398	2677.157	
karuk-2012-10-20-vs-4_B_29.mat	"UH0"	308.153	347.003	188.463	211.277	208.031	199.248	191.686	184.558	180.929	178.383	177.032	175.935	174.686	467.027	360.933	425.929	466.629	481.704	492.215	495.940	493.581	492.968	492.614	489.141	1019.903	940.526	974.526	998.307	1006.134	1017.068	1029.126	1032.622	1040.230	1061.828	1102.332	2447.732	2936.077	2795.982	2734.967	2715.837	2687.303	2589.576	2379.706	2237.930	1966.184	1531.290	
karuk-2012-10-20-vs-4_B_32.mat	"ki"	390.000	511.014	188.978	171.894	171.894	171.894	171.894	228.171	219.403	189.262	181.726	178.109	175.326	513.499	525.339	593.753	683.852	805.641	695.866	330.941	370.054	378.653	373.541	357.484	1973.774	1775.340	1994.652	2041.471	2179.783	2126.248	2016.008	2033.552	1967.848	1849.231	1734.129	2659.242	2443.201	2929.136	2787.202	2619.059	2813.588	2697.321	2671.977	2578.760	2560.292	2488.741	
karuk-2012-10-20-vs-4_B_32.mat	"K"	390.000	450.694	192.358	171.894	171.966	171.966	171.966	171.966	171.966	171.966	171.966	171.966	228.171	659.404	522.929	527.959	561.831	626.509	653.543	710.736	815.425	798.613	1035.410	475.722	2023.997	1817.404	1735.730	1909.820	2103.015	2059.551	1995.254	2143.934	2223.561	2398.969	1913.856	2718.364	2443.353	2449.202	2613.887	3280.489	2991.383	2534.773	2595.529	2644.048	2947.458	2977.937	
karuk-2012-10-20-vs-4_B_32.mat	"IH0"	450.694	511.014	188.998	228.291	211.894	192.230	185.998	182.922	180.534	178.824	177.401	176.148	174.501	361.559	310.638	351.795	366.754	373.342	377.879	379.499	377.615	369.669	361.623	353.527	1919.090	1973.082	2071.569	2042.097	2025.135	1994.342	1941.428	1888.398	1811.224	1739.143	1727.186	2598.917	2662.775	2744.407	2688.410	2655.811	2595.147	2560.309	2568.703	2553.434	2496.900	2477.869	
karuk-2012-10-20-vs-4_B_34.mat	"ki"	180.000	320.989	177.581	161.282	163.161	163.161	163.161	163.161	221.441	180.178	170.825	172.661	174.791	478.959	626.906	526.249	472.067	623.052	777.090	323.398	360.683	375.613	372.615	348.799	1864.049	2111.022	1928.438	1903.828	1745.176	1772.155	2027.476	1887.939	1817.897	1763.107	1658.708	2681.730	3394.263	2819.399	2764.325	2812.100	2349.139	2501.048	2537.816	2507.220	2565.966	2558.951	
karuk-2012-10-20-vs-4_B_34.mat	"K"	180.000	258.715	173.825	161.373	161.276	161.276	161.276	161.276	161.276	161.276	161.276	161.276	223.528	570.798	633.141	610.472	539.295	459.832	479.949	526.639	644.111	811.122	692.882	289.338	1909.808	2197.733	1971.329	1860.573	2048.095	1938.641	1690.711	1787.406	1733.681	1812.605	2027.503	2787.224	3489.489	3258.756	2813.200	2619.074	2708.232	3000.600	2743.283	2339.697	2356.638	2469.608	
karuk-2012-10-20-vs-4_B_34.mat	"IH0"	258.715	320.989	179.499	220.519	188.653	173.996	170.652	170.861	171.234	172.363	173.929	174.665	175.080	359.524	320.160	351.290	366.245	375.746	375.767	373.373	373.313	370.809	361.264	330.923	1810.682	2070.258	1923.162	1866.746	1839.419	1816.582	1781.851	1766.843	1743.927	1662.199	1629.017	2545.373	2565.424	2543.821	2540.141	2510.119	2496.603	2536.941	2571.464	2563.976	2525.783	2592.258	
karuk-2012-10-20-vs-4_C_02.mat	"puu"	190.000	601.541	193.729	193.729	210.707	194.515	183.904	184.407	189.588	194.566	195.814	197.257	200.707	434.603	525.944	657.424	325.972	342.388	383.308	422.222	476.251	424.662	415.205	387.671	1080.709	1515.416	1472.350	820.544	906.718	919.967	975.168	1009.609	1000.561	1068.665	1129.165	2952.410	2891.648	3132.306	2667.183	3162.266	3130.914	2996.429	3078.961	2979.099	2790.906	2698.568	
karuk-2012-10-20-vs-4_C_02.mat	"P"	190.000	254.645	215.476	215.476	215.476	215.476	215.476	215.476	215.476	215.476	215.476	215.476	215.476	643.453	556.183	510.759	465.684	494.321	474.162	426.280	1095.902	1186.018	909.572	302.185	1651.415	1588.432	1222.498	1317.759	1542.060	1505.497	1610.679	2305.122	2387.481	2096.066	1007.164	3069.913	3061.330	2597.756	2763.016	3010.929	2906.624	2671.130	3658.921	3676.470	3414.505	2876.294	
karuk-2012-10-20-vs-4_C_02.mat	"UW1"	254.645	601.541	193.471	203.181	190.837	183.210	184.417	188.233	194.122	195.372	195.886	198.188	200.956	394.642	341.064	319.128	353.399	381.650	414.151	469.524	463.265	403.274	409.306	392.186	971.779	810.134	863.593	904.128	919.353	966.554	1002.945	1012.002	1010.926	1084.244	1137.984	2930.066	2725.672	2673.167	3306.566	3145.913	2981.437	3063.169	3042.492	2915.820	2756.503	2694.675	
karuk-2012-10-20-vs-4_C_03.mat	"xu"	2149.979	2590.280	250.019	178.682	178.682	178.682	178.682	178.682	178.682	178.682	443.738	198.282	174.391	852.284	813.650	734.355	1051.656	873.871	912.195	1358.854	1260.538	736.670	393.930	392.102	1606.841	1807.454	1805.462	1734.971	1688.768	1598.159	1684.760	1541.353	1473.393	1289.736	1437.598	2842.751	2822.553	3019.366	2927.910	2760.071	2949.397	3068.255	2918.872	2741.337	2634.445	2579.027	
karuk-2012-10-20-vs-4_C_03.mat	"HH"	2149.979	2502.016	360.583	178.682	178.682	178.682	178.682	178.682	178.682	178.682	178.682	464.101	443.738	966.695	833.242	701.350	892.836	1052.339	870.085	877.069	1304.797	1288.336	1266.743	602.479	1667.112	1820.924	1773.563	1764.420	1754.455	1683.148	1589.590	1696.576	1626.946	1509.615	1459.802	2901.917	2791.933	3007.631	3014.119	2915.092	2685.652	2926.843	3034.820	3073.986	2870.257	2713.113	
karuk-2012-10-20-vs-4_C_03.mat	"UH0"	2502.016	2590.280	186.431	226.304	202.261	192.804	187.451	181.088	176.530	175.279	174.601	173.639	171.858	392.995	390.397	401.208	393.319	391.541	394.164	394.844	397.843	396.922	390.720	380.988	1363.564	1243.192	1289.096	1289.123	1291.294	1335.518	1390.323	1414.070	1446.164	1475.481	1468.776	2606.494	2672.152	2641.235	2594.261	2622.697	2634.016	2612.158	2604.173	2585.684	2569.596	2523.622	
karuk-2012-10-20-vs-4_C_06.mat	"pu"	0.000	91.545	207.184	207.184	207.184	207.184	207.184	207.184	203.332	212.367	211.904	205.499	200.579	471.482	471.482	471.482	600.311	669.950	833.705	522.805	338.120	356.845	338.015	286.499	1708.558	1708.558	1708.558	1566.242	1657.353	1673.602	1763.132	1711.846	1730.316	1783.532	1760.996	2648.789	2648.789	2648.789	2690.821	2610.084	2673.742	2927.084	2624.997	2479.554	2546.634	2764.819	
karuk-2012-10-20-vs-4_C_06.mat	"P"	0.000	56.072	203.627	203.627	203.627	203.627	203.627	203.627	203.627	203.627	203.627	203.627	203.627	632.454	632.454	632.454	632.454	632.454	603.836	645.238	762.914	759.517	677.947	306.277	1661.778	1661.778	1661.778	1661.778	1661.778	1571.418	1652.375	1692.692	1544.497	1840.193	1602.126	2693.313	2693.313	2693.313	2693.313	2693.313	2686.333	2626.172	2545.507	2511.681	3098.936	2649.576	
karuk-2012-10-20-vs-4_C_06.mat	"UH0"	56.072	91.545	207.496	210.779	217.929	215.163	212.040	208.606	206.193	204.792	203.534	201.460	198.452	328.252	334.081	346.368	354.596	359.777	355.281	348.689	332.350	311.740	292.606	269.331	1748.399	1708.805	1727.396	1723.686	1724.687	1745.583	1776.435	1794.171	1789.007	1762.787	1745.056	2611.742	2685.554	2572.315	2486.715	2470.433	2489.125	2516.137	2561.209	2649.073	2758.223	2826.307	
karuk-2012-10-20-vs-4_C_16.mat	"pu"	220.000	566.633	177.289	133.456	166.900	171.873	175.547	177.929	185.581	184.399	179.968	178.274	179.040	484.467	734.870	584.335	375.746	358.332	376.610	436.571	505.918	503.572	503.345	472.470	1147.405	2009.006	1307.834	825.486	899.934	910.516	958.488	1077.457	1114.668	1179.864	1188.055	2698.397	3127.068	2522.714	2646.521	2710.382	2750.268	2782.665	2807.645	2637.410	2481.555	2498.992	
karuk-2012-10-20-vs-4_C_16.mat	"P"	220.000	279.478	145.077	145.077	145.077	145.077	145.077	132.096	133.679	136.290	136.718	136.718	202.726	701.230	597.996	607.340	653.655	609.397	893.083	1101.077	1062.688	718.334	365.137	331.223	1791.682	1757.571	1876.442	1964.672	1991.899	2146.072	2372.619	2186.470	1222.523	1230.058	1049.812	2895.519	2896.080	3149.311	3314.570	3462.640	3187.901	2736.734	2722.646	2458.897	2465.763	2496.230	
karuk-2012-10-20-vs-4_C_16.mat	"UH0"	279.478	566.633	179.724	181.697	171.588	176.597	178.386	185.535	185.439	181.441	179.016	178.187	179.131	439.028	375.809	367.209	357.025	381.504	431.938	500.258	507.513	495.477	506.828	467.345	1012.887	816.498	866.478	907.266	910.336	950.551	1059.598	1097.576	1144.769	1187.447	1187.883	2656.914	2550.176	2708.530	2703.877	2764.608	2782.612	2798.810	2752.352	2551.202	2467.405	2504.621	
karuk-2012-10-20-vs-4_C_41.mat	"kii"	470.000	693.805	219.534	175.524	180.137	180.137	180.137	238.626	222.573	223.435	227.669	228.589	225.483	437.055	317.035	410.879	564.292	996.026	362.191	342.524	370.039	364.462	347.062	306.588	1943.093	1743.043	1582.496	1836.381	2064.858	1999.749	2019.805	2024.147	2067.533	2079.339	2034.488	2749.190	2669.516	2811.396	2688.758	3030.197	2891.809	2762.972	2715.499	2781.119	2641.890	2537.812	
karuk-2012-10-20-vs-4_C_41.mat	"K"	470.000	567.671	184.939	172.812	177.286	180.118	180.118	180.118	180.118	180.118	180.118	180.118	239.071	561.312	250.914	361.469	405.634	417.755	406.055	449.536	804.796	1072.569	922.104	565.145	1825.930	1598.520	1984.191	1476.750	1656.393	1636.245	1936.559	1763.814	1737.214	2248.736	2207.396	2829.037	2465.976	2869.807	2835.399	2837.670	2805.217	2680.410	2606.827	2719.516	3206.698	3302.326	
karuk-2012-10-20-vs-4_C_41.mat	"IY1"	567.671	693.805	227.035	240.024	224.711	221.370	222.706	225.197	227.577	229.089	228.468	226.778	224.591	339.023	284.927	322.102	359.659	370.356	369.676	364.745	359.193	344.041	320.623	297.254	2034.015	1945.072	2020.216	2017.301	2015.086	2042.875	2064.615	2087.031	2075.644	2057.954	2018.173	2687.907	2697.869	2782.904	2725.344	2692.642	2764.629	2786.234	2736.557	2610.845	2594.397	2496.880	
karuk-2012-10-20-vs-4_C_44.mat	"kii"	460.000	615.172	194.508	194.508	194.508	194.508	214.006	215.881	191.385	190.779	191.430	190.546	185.278	473.198	575.831	783.895	809.092	521.081	315.129	364.522	367.853	357.845	328.598	302.059	1994.449	1523.932	1816.828	1895.270	2070.330	2051.639	2057.231	2091.486	2108.278	2163.280	2193.876	2723.800	2675.116	2696.996	2477.755	2565.578	2768.980	2749.076	2795.883	2794.515	2784.654	2932.248	
karuk-2012-10-20-vs-4_C_44.mat	"K"	460.000	523.050	214.006	214.006	214.006	214.006	214.006	214.006	214.006	214.006	214.006	214.006	214.006	664.442	646.562	544.161	525.057	755.515	941.456	902.919	734.314	721.299	595.983	288.776	1827.467	1455.669	1560.877	1601.135	1783.478	1956.341	1980.317	1812.583	1898.197	1993.965	2242.077	2607.727	2669.512	2679.134	2764.172	2758.201	2580.014	2534.302	2412.901	2471.239	2527.392	2678.193	
karuk-2012-10-20-vs-4_C_44.mat	"IY1"	523.050	615.172	194.299	224.064	201.398	190.977	190.648	191.065	191.429	191.387	190.608	188.226	183.659	339.466	300.781	348.067	365.882	368.357	367.736	361.635	348.887	327.683	306.200	300.930	2110.712	2062.459	2021.498	2060.552	2085.193	2095.644	2105.055	2122.982	2172.462	2175.995	2204.570	2804.959	2794.607	2724.024	2752.022	2784.278	2801.369	2805.804	2776.597	2784.049	2831.655	2987.238	
karuk-2012-10-20-vs-4_C_45.mat	"kii"	450.000	614.277	171.156	171.156	171.156	171.156	203.912	201.816	169.908	163.804	161.937	161.101	160.116	494.888	834.536	863.281	751.117	412.936	314.268	351.940	356.802	353.968	347.674	362.754	2089.936	1543.846	2062.238	2058.063	2206.654	2197.781	2118.976	2127.297	2151.010	2204.233	2251.238	2760.918	3044.788	3088.421	2627.181	2631.545	2612.107	2666.597	2699.613	2718.692	2729.622	2789.810	
karuk-2012-10-20-vs-4_C_45.mat	"K"	450.000	514.950	202.211	202.211	202.211	202.211	202.211	202.211	202.211	202.211	202.211	202.211	202.211	715.655	815.952	886.304	730.343	763.834	1049.039	876.964	684.971	668.195	482.709	253.660	1961.183	1072.500	1782.308	2011.781	2050.792	2079.708	2002.972	2005.941	2231.023	2303.280	2047.725	2848.337	2951.434	3091.999	3149.537	3116.293	3031.093	2744.782	2566.011	2569.601	2612.329	2664.612	
karuk-2012-10-20-vs-4_C_45.mat	"IY1"	514.950	614.277	170.233	209.446	187.583	169.381	165.181	163.286	162.117	161.557	161.105	160.621	159.885	346.926	294.082	340.359	351.784	356.555	356.680	355.511	350.291	345.894	358.183	363.553	2177.122	2251.280	2130.462	2119.179	2121.987	2129.825	2143.724	2170.395	2202.441	2230.701	2259.666	2702.548	2629.001	2609.009	2671.001	2681.790	2708.584	2721.181	2709.859	2722.019	2777.126	2793.477	
karuk-2012-10-20-vs-4_D_17.mat	"kii"	1900.000	2112.399	172.616	172.616	172.616	172.616	191.276	190.089	172.014	166.754	166.541	168.231	169.419	469.917	652.860	845.256	759.850	458.379	324.461	340.709	333.834	331.396	328.290	311.599	2118.537	1827.727	1974.780	2081.027	2184.436	2149.260	2148.302	2164.523	2203.934	2262.153	2195.336	2815.163	3001.316	2642.960	2682.787	2866.226	2776.817	2806.792	2845.142	2835.600	2825.603	2871.077	
karuk-2012-10-20-vs-4_D_17.mat	"K"	1900.000	1983.995	188.322	188.322	188.322	188.322	188.322	188.322	188.322	188.322	188.322	188.322	188.322	683.314	633.937	657.225	683.801	836.098	935.616	924.218	726.436	558.009	597.181	294.915	2016.182	1744.989	1928.198	1829.884	1978.460	2054.003	2115.273	2059.988	2083.722	2157.521	2231.862	2796.667	2915.818	3066.229	3033.787	2570.009	2538.649	2635.446	2716.234	2720.372	2851.307	2930.827	
karuk-2012-10-20-vs-4_D_17.mat	"IY1"	1983.995	2112.399	172.375	199.778	174.900	172.125	168.377	166.154	166.208	167.127	168.176	169.501	169.251	327.678	307.145	344.659	340.655	335.068	333.252	332.086	330.364	328.348	321.248	305.943	2187.086	2165.924	2137.015	2149.679	2155.139	2168.092	2191.941	2223.702	2260.836	2196.118	2189.945	2828.083	2795.376	2767.252	2807.989	2836.935	2847.703	2860.472	2785.855	2842.807	2764.390	2942.500	
karuk-2012-10-20-vs-4_D_19.mat	"kii"	970.000	1141.005	198.838	198.838	198.838	198.838	198.838	220.745	201.109	190.971	193.104	194.748	194.282	458.546	489.521	495.057	855.305	784.509	271.851	334.959	348.632	349.073	337.229	316.225	2034.139	1496.199	1742.218	2100.579	2245.669	2120.463	2082.731	2094.592	2119.778	2156.005	2177.718	2510.062	2577.606	2736.470	2356.476	2468.430	2515.979	2593.695	2558.254	2473.077	2502.032	2299.360	
karuk-2012-10-20-vs-4_D_19.mat	"K"	970.000	1041.478	230.367	230.367	230.367	230.367	230.367	230.367	230.367	230.367	230.367	230.367	230.367	639.264	528.583	470.490	448.385	492.192	547.154	832.527	949.744	960.598	931.656	272.388	1906.028	1543.796	1457.857	1421.282	1788.069	1961.815	2075.283	2157.031	2245.112	2268.663	2169.383	2534.399	2545.642	2635.471	2523.453	2859.343	2659.862	2378.388	2346.397	2330.718	2575.872	2460.583	
karuk-2012-10-20-vs-4_D_19.mat	"IY1"	1041.478	1141.005	198.838	223.492	211.714	199.181	191.189	191.074	192.711	194.251	194.800	194.666	194.047	327.634	263.536	311.655	340.254	348.200	348.562	349.362	346.777	336.356	327.120	309.824	2126.037	2132.700	2094.327	2079.943	2086.130	2102.158	2118.281	2131.826	2160.508	2172.347	2179.318	2491.112	2464.912	2662.122	2576.518	2566.366	2547.148	2478.580	2472.511	2530.008	2407.542	2236.849	
karuk-2012-10-20-vs-4_D_21.mat	"kii"	1870.000	2038.315	110.398	153.958	151.569	151.938	163.002	88.176	58.968	75.264	77.230	78.791	105.336	420.939	169.030	877.209	1154.965	336.446	309.186	309.966	312.338	304.144	267.074	226.198	2133.356	1992.308	2045.704	2231.864	2225.802	2140.318	2128.604	2102.954	2145.022	2139.205	2176.205	2825.867	3060.752	2943.587	2909.144	2652.234	2650.472	2706.215	2820.780	2827.495	2895.860	2800.751	
karuk-2012-10-20-vs-4_D_21.mat	"K"	1870.000	1921.720	152.688	156.373	152.945	152.835	150.283	149.571	152.836	155.026	149.131	149.578	158.852	724.570	165.669	167.704	172.241	171.571	738.526	1330.232	1313.641	1226.945	1106.646	929.336	2100.096	2376.895	1979.075	1731.604	1710.174	2091.400	2176.569	2193.643	2209.398	2242.331	2273.718	2971.291	3340.889	2854.903	2944.153	2963.799	3057.298	2820.726	2881.324	2924.859	2903.959	2900.416	
karuk-2012-10-20-vs-4_D_21.mat	"IY1"	1921.720	2038.315	91.655	163.650	136.952	51.728	56.855	74.902	75.882	77.349	78.671	78.289	119.040	284.302	254.409	291.973	317.946	306.105	311.625	309.928	305.671	279.102	242.608	222.114	2149.692	2231.257	2173.385	2120.017	2134.143	2099.325	2127.029	2144.598	2137.692	2170.892	2165.967	2760.469	2644.342	2567.352	2720.374	2690.850	2836.393	2774.853	2840.791	2870.215	2972.600	2683.941	
karuk-2012-10-20-vs-4_D_25.mat	"xu"	471.213	672.527	218.245	155.381	155.381	155.381	155.381	155.381	241.800	236.167	230.639	226.633	224.688	775.818	1003.227	1212.945	888.948	699.776	1193.088	986.172	428.360	445.900	458.697	447.700	1693.503	1909.524	1850.759	1791.071	1740.297	1748.087	1710.333	1623.712	1538.686	1528.633	1498.883	2882.107	2983.760	3206.106	2945.357	2626.356	3056.352	3294.568	2832.871	2707.676	2666.876	2538.385	
karuk-2012-10-20-vs-4_D_25.mat	"HH"	471.213	593.920	173.605	155.138	156.851	156.851	156.851	156.851	156.851	156.851	156.851	156.851	241.948	984.825	1012.669	1085.263	1202.555	1114.154	717.747	648.205	900.390	1224.013	1249.589	727.083	1789.846	1955.451	1840.362	1849.640	1816.871	1776.683	1743.734	1721.460	1765.375	1722.392	1696.992	3017.192	2862.969	3177.278	3210.845	3056.550	2866.925	2517.658	2837.741	3040.171	3342.305	3213.065	
karuk-2012-10-20-vs-4_D_25.mat	"UH0"	593.920	672.527	229.137	237.721	233.855	232.981	231.517	227.668	225.155	226.742	230.713	227.333	218.243	446.919	415.161	451.213	451.611	446.507	441.335	450.804	466.827	460.643	452.168	437.191	1543.728	1633.399	1608.690	1581.232	1530.626	1512.347	1523.700	1535.354	1525.014	1512.982	1472.326	2673.509	2840.106	2768.144	2742.831	2703.603	2681.221	2702.008	2668.917	2562.618	2540.173	2526.717	
karuk-2012-10-20-vs-4_D_44.mat	"kii"	740.000	962.702	169.379	147.480	143.411	143.411	143.411	202.482	182.101	168.864	172.046	175.091	172.992	382.692	285.182	378.910	398.345	726.637	512.198	324.802	336.135	328.744	294.560	253.640	2083.791	1590.140	2195.616	1633.837	2026.319	2192.352	2135.441	2162.509	2194.983	2269.438	2395.859	2813.267	2723.604	3106.589	2816.856	2676.102	2904.232	2787.397	2786.516	2739.709	2744.258	2831.524	
karuk-2012-10-20-vs-4_D_44.mat	"K"	740.000	847.248	151.702	148.669	146.434	143.491	143.582	143.582	143.582	143.582	143.582	143.582	199.136	464.936	271.095	298.403	390.324	402.789	306.072	379.777	691.693	743.308	881.425	292.086	1925.803	1175.179	1997.385	2298.166	2168.669	1647.953	1608.425	1772.270	2159.923	2368.235	2091.583	2848.870	2602.963	2850.227	2988.864	3268.996	2927.632	2800.359	2553.458	2679.354	3027.933	2813.911	
karuk-2012-10-20-vs-4_D_44.mat	"IY1"	847.248	962.702	175.379	199.235	174.850	169.208	168.906	170.543	172.807	174.568	175.488	174.500	171.603	305.723	298.044	331.904	336.191	335.893	335.744	325.217	305.249	286.098	267.213	241.604	2230.315	2139.409	2132.080	2150.598	2166.571	2179.336	2203.567	2258.934	2276.563	2324.661	2459.364	2780.758	2799.581	2783.814	2797.126	2787.993	2728.258	2750.266	2756.577	2735.033	2736.209	2917.145	
karuk-2012-10-20-vs-4_D_46.mat	"kii"	150.000	318.246	210.817	210.817	210.817	210.817	210.817	210.266	208.557	209.065	212.447	214.401	210.410	602.803	1178.337	1286.864	976.111	676.519	305.248	305.222	319.244	322.548	328.116	316.867	2144.764	2168.975	2480.235	2009.465	2062.941	2222.320	2253.103	2235.333	2175.125	2064.382	1776.945	2747.988	3072.996	2953.438	2876.046	3039.305	2691.735	2715.515	2641.700	2594.291	2521.147	2369.317	
karuk-2012-10-20-vs-4_D_46.mat	"K"	150.000	218.242	206.999	206.999	206.999	206.999	206.999	206.999	206.999	206.999	206.999	206.999	206.999	1018.240	1142.007	1150.221	1317.460	1265.968	1280.276	1281.949	814.538	487.001	1130.586	295.796	2172.315	2051.708	2095.432	2530.505	2429.638	2503.324	2370.760	1696.544	1799.372	2429.935	1851.288	2980.409	3065.963	2968.570	3154.661	2977.348	2840.568	2847.231	2894.348	2895.438	3392.000	2747.051	
karuk-2012-10-20-vs-4_D_46.mat	"IY1"	218.242	318.246	210.817	210.481	209.654	208.504	208.333	209.515	211.547	213.986	214.627	212.491	209.198	316.033	303.654	305.775	303.626	315.590	321.580	323.244	321.479	328.606	329.499	309.411	2122.644	2204.565	2313.234	2248.815	2216.884	2247.271	2184.235	2157.997	2073.987	1894.812	1714.540	2587.873	2657.960	2777.549	2697.762	2669.331	2623.107	2596.404	2588.834	2520.274	2430.162	2336.319	
karuk-2012-10-20-vs-4_D_47.mat	"kii"	90.000	261.621	219.010	219.010	219.010	219.010	246.492	228.169	216.466	219.018	220.151	216.381	209.279	594.963	1150.051	948.521	1114.974	745.411	289.957	321.140	337.530	346.100	336.448	325.657	2138.035	2352.778	1875.799	2304.071	2307.430	2100.152	2135.798	2152.739	2146.565	2117.826	1888.772	2813.516	3267.356	3125.492	2899.578	2845.948	2948.566	2870.698	2782.933	2635.969	2583.838	2228.516	
karuk-2012-10-20-vs-4_D_47.mat	"K"	90.000	155.073	0	0	0	0	0	0	0	0	0	0	0	1033.985	652.520	1659.044	1164.238	943.494	1064.788	1119.289	1109.374	1117.847	1111.648	599.888	2223.647	2038.332	2638.380	2267.504	1386.540	2203.677	2468.457	2104.393	2427.773	2495.509	2263.699	3036.338	2830.092	3613.462	3343.890	2795.981	3418.487	3239.464	2724.272	2821.011	2823.038	2829.301	
karuk-2012-10-20-vs-4_D_47.mat	"IY1"	155.073	261.621	219.010	239.395	222.394	216.599	216.777	219.501	220.358	219.593	216.715	212.413	207.792	323.704	271.436	302.153	317.977	328.412	338.418	350.609	339.571	336.221	335.765	319.928	2084.547	2068.122	2109.355	2131.204	2144.690	2156.432	2152.185	2141.447	2124.405	2068.387	1786.286	2677.876	2946.093	2934.144	2889.168	2825.407	2784.553	2652.482	2636.652	2608.651	2364.237	2173.317	
