Filename,seq,seq_id,Label,part,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,before,after,word,issue,dur_mod,sentence
karuk-2011-12-21-vs-7_01.mat,iika,101,IY1,V1,1077.389,1350.813,131.108,107.251,68.72800000000001,69.63600000000001,70.199,71.34100000000002,73.236,115.563,154.077,158.695,165.44099999999997,168.046,163.878,162.015,157.704,153.835,151.656,150.511,149.567,148.013,144.934,344.43,467.788,412.886,385.246,375.766,356.93,334.838,335.121,338.707,348.173,346.594,335.603,335.265,337.126,328.272,319.5,312.952,309.256,305.564,307.332,289.036,2150.682,1853.047,1912.197,1984.393,2019.732,2082.12,2140.895,2152.495,2197.182,2179.242,2198.1020000000008,2195.512,2198.931,2199.731,2199.077,2228.945,2236.582000000001,2247.837,2255.182,2292.414,2260.189,2644.25,2490.215,2402.484,2453.438,2450.07,2338.295,2440.094,2541.583,2637.525,2550.327,2713.902,2709.16,2749.126,2754.356,2757.232,2693.995,2724.64,2845.801,2858.518,2894.929,2876.035,273.42400000000004,HH,K,iikam,,273.42400000000004,vaa kaan papaah iikam ipit
karuk-2011-12-21-vs-7_01.mat,iika,101,K,C,1350.813,1481.3670000000004,140.619,142.173,140.30100000000002,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,139.185,571.92,236.808,305.137,287.156,372.408,835.3760000000002,765.677,514.764,377.046,417.695,341.195,271.18,915.551,517.769,471.007,777.628,1003.463,958.695,891.4810000000001,710.6489999999999,476.969,1922.651,1680.0739999999996,1612.646,1444.386,1491.524,2316.301,2327.888,2198.908,1774.266,1602.8529999999996,1192.08,1448.687,2183.829,1750.142,1660.234,2167.778,2187.522,2213.916,2420.279,2371.718,2189.391,2782.6620000000007,2838.7870000000007,2261.994,2378.529,2545.236,3683.451,3549.093,2961.329,2316.2870000000007,2778.983,2406.43,2547.855,3409.821,3032.3,2870.62,2584.89,2655.331,2652.7,2687.4040000000005,2556.4210000000007,2754.688,130.55400000000031,IY1,AH0,iikam,,130.55400000000031,vaa kaan papaah iikam ipit
karuk-2011-12-21-vs-7_01.mat,iika,101,AH0,V2,1481.3670000000004,1596.789,81.95,81.95,81.95,73.475,73.816,73.821,74.016,67.875,65.628,66.03399999999999,66.33800000000001,66.775,65.079,57.238,56.764,65.532,117.839,117.089,118.053,121.162,122.071,488.492,314.353,391.539,463.017,472.606,497.627,520.237,525.258,550.367,553.1419999999998,557.985,586.65,578.153,539.134,542.479,532.425,518.403,534.885,453.86300000000006,353.986,337.494,1435.042,2060.96,1915.199,1509.186,1676.774,1678.783,1733.3429999999996,1727.419,1418.389,1380.99,1345.7479999999996,1373.053,1383.145,1344.336,1321.4029999999998,1270.07,1174.099,1131.41,1141.441,1040.71,987.61,2099.23,2882.826,2592.663,2087.928,2052.606,2118.459,2176.091,2009.54,2021.823,2079.578,2146.004,2196.964,2069.44,1928.146,2043.273,1983.724,1631.64,1305.614,1796.73,2346.057,2303.225,115.42199999999978,K,M,iikam,,115.42199999999978,vaa kaan papaah iikam ipit
karuk-2011-12-21-vs-7_03.mat,iika,102,IY1,V1,773.45,985.942,142.67700000000005,215.52,195.558,183.728,183.728,85.914,87.29799999999999,88.839,90.618,93.064,95.689,96.618,96.691,144.984,192.988,191.613,189.153,185.77,180.09099999999995,173.71099999999996,167.317,332.534,318.73,360.379,351.83,340.625,345.671,346.4240000000001,342.682,336.706,322.218,328.105,338.809,342.77,337.934,335.4190000000001,341.18300000000005,339.707,330.898,312.166,319.955,270.199,2235.87,2049.321,2115.18,2116.419,2185.114,2219.98,2298.68,2264.679,2255.728,2258.112,2250.668,2235.646,2238.8720000000008,2262.525,2277.9410000000007,2273.812,2262.057,2277.721,2282.554,2292.932,2311.193,2688.235,2945.976,2684.298,2547.1220000000008,2594.061,2635.117,2565.701,2758.776,2758.418,2669.933,2678.0290000000005,2673.434,2700.601,2704.006,2705.483,2728.587,2703.556,2694.773,2673.823,2658.316,2663.269,212.492,T,K,iikam,,212.492,ipit iikam uum paqachkuun ukrii
karuk-2011-12-21-vs-7_03.mat,iika,102,K,C,985.942,1070.0,166.266,163.474,162.42700000000005,160.637,163.511,166.828,173.565,176.576,176.576,176.576,176.576,176.576,176.576,176.576,176.576,176.576,176.576,176.576,176.576,176.576,176.576,547.592,270.019,295.885,313.45,335.891,337.76,387.202,826.062,1512.953,1112.078,327.551,433.535,578.342,570.22,429.701,398.834,565.785,626.736,658.959,573.0830000000002,342.917,2174.815,2333.743,2340.448,2307.249,2078.039,1661.84,1523.909,2390.679,2420.88,2374.124,2198.425,2260.929,2250.447,2115.703,1936.924,2017.068,2221.536,2274.984,2244.581,2239.839,2299.635,2715.27,2581.286,2423.205,2443.78,2455.714,2386.695,2669.6890000000008,3853.988,3910.947,3146.548,2553.466,2571.139,2575.207000000001,2585.174,2588.369,2603.088,2629.768,2631.672,2577.163,2491.4,2623.833,84.05799999999998,IY1,AH0,iikam,,84.05799999999998,ipit iikam uum paqachkuun ukrii
karuk-2011-12-21-vs-7_03.mat,iika,102,AH0,V2,1070.0,1149.438,166.954,166.954,166.954,195.943,191.173,177.158,172.24599999999995,171.178,170.53799999999995,169.26,168.217,166.92,164.84900000000005,162.284,159.308,157.846,156.751,156.356,156.126,155.627,155.118,442.404,324.891,367.342,414.556,453.844,481.625,496.729,504.391,505.021,502.537,499.223,498.591,492.724,482.696,473.075,458.149,428.976,392.102,367.061,358.086,354.809,1461.562,2035.948,1973.868,1940.071,1900.904,1865.014,1839.437,1791.192,1659.105,1496.392,1389.83,1314.255,1246.524,1194.544,1151.125,1114.137,1087.2,1065.073,1043.462,1015.515,988.007,2242.147,2554.649,2332.992,2324.313,2288.468,2263.636,2246.507,2211.098,2198.052,2209.888,2214.9120000000007,2218.839,2220.624,2211.312,2199.6620000000007,2178.373,2141.471,2139.681,2164.226,2193.501,2246.444,79.4380000000001,K,M,iikam,,79.4380000000001,ipit iikam uum paqachkuun ukrii
karuk-2011-12-21-vs-7_04.mat,iika,103,IY1,V1,799.975,988.373,175.812,173.729,162.999,159.329,157.039,158.357,163.585,168.308,167.637,168.957,171.676,175.237,179.832,184.739,190.842,194.243,193.896,192.153,189.78,185.288,178.047,356.94199999999995,339.454,337.785,340.425,348.301,367.864,366.103,358.715,353.909,352.3930000000001,354.635,360.427,371.737,379.125,384.266,379.074,374.934,365.643,348.986,339.334,318.376,2109.655,1784.243,1862.521,1913.831,2014.486,2134.7,2035.551,2051.665,2164.704,2198.424,2061.943,2077.971,2115.729,2140.085,2157.771,2178.295,2235.998,2281.3,2259.935,2273.764,2266.522,2508.649,2315.503,2342.226,2377.959,2391.083,2507.139,2470.173,2519.69,2523.686,2466.251,2515.675,2586.339,2585.314,2553.282,2702.218,2645.587,2511.759,2521.558,2616.057,2542.752,2482.052,188.398,P,K,iikam,,188.398,ipit ip iikam paqachnaat ukrii
karuk-2011-12-21-vs-7_04.mat,iika,103,K,C,988.373,1064.354,163.644,173.606,169.109,161.395,151.64600000000004,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,149.446,390.376,311.082,335.54,347.349,347.981,352.648,363.655,380.857,391.029,393.143,396.033,408.615,426.347,438.14,425.87,373.007,410.865,504.86800000000005,473.911,381.32,335.941,2198.354,2257.674,2278.158,2307.009,2300.94,2307.034,2181.937,2027.76,2043.322,1843.198,1742.776,1808.58,2047.42,2278.909,2303.269,2430.179,2485.088,2459.875,2306.273,2270.116,2258.192,2703.4970000000008,2741.681,2874.859000000001,2914.175,2802.652,2571.0370000000007,2474.533,2421.6020000000008,2369.603,2615.238,2726.065,2722.969,2633.932,2579.765,2607.992,2689.8190000000004,2798.859000000001,2578.613,2722.5490000000004,3132.668,3124.281,75.98100000000001,IY1,AH0,iikam,,75.98100000000001,ipit ip iikam paqachnaat ukrii
karuk-2011-12-21-vs-7_04.mat,iika,103,AH0,V2,1064.354,1117.61,157.719,157.719,157.719,177.043,175.169,171.14700000000005,168.903,168.766,164.956,160.753,158.963,155.85399999999996,155.357,153.597,152.078,151.08,149.541,148.512,147.012,146.189,144.28799999999995,406.152,342.825,370.733,392.876,407.107,421.607,431.761,439.379,444.374,445.152,444.339,441.495,436.037,428.141,415.568,403.898,395.357,388.866,385.088,376.977,353.635,1291.681,2148.146,2006.335,1843.304,1583.11,1467.45,1398.0279999999998,1336.479,1278.704,1227.691,1169.169,1108.355,1073.934,1054.193,1030.193,1009.213,999.768,996.196,988.915,977.36,968.543,2186.146,2984.67,2711.806,2092.786,2041.021,2065.717,2072.353,2075.176,2073.725,2070.363,2074.249,2085.791,2090.107,2086.413,2086.351,2094.022,2103.096,2108.639,2116.395,2143.075,2178.467,53.25599999999986,K,M,iikam,,53.25599999999986,ipit ip iikam paqachnaat ukrii
karuk-2011-12-21-vs-7_05.mat,iika,104,IY1,V1,1060.822,1278.961,169.99599999999995,169.99599999999995,169.99599999999995,169.99599999999995,85.35700000000001,84.881,86.084,160.5,179.688,184.94,188.765,190.64,192.038,192.326,192.08900000000003,191.068,189.465,186.772,183.581,179.40200000000004,171.643,363.009,351.57199999999995,391.249,373.887,364.656,351.64,348.7680000000001,358.67,371.156,372.924,375.07,374.495,378.99300000000005,380.467,379.152,375.865,369.377,362.305,341.8130000000001,319.081,323.243,2240.422,1944.802,1991.769,2083.615,2152.482,2190.189,2180.5660000000007,2186.703,2245.175,2317.937,2238.837,2253.8720000000008,2303.584,2303.819,2296.17,2277.21,2280.007,2392.963,2363.135,2416.806,2387.274,2724.389,2363.867,2511.018,2620.675,2728.809,2768.864,2753.47,2766.764,2807.324,2678.159,2701.197,2799.0640000000008,2886.045,2882.318,2868.324,2853.962,2819.955,2679.203,2707.256,2503.106,2803.908,218.13900000000007,P,K,iikam,,218.13900000000007,ipit ip iikam ukrii paqachnaat
karuk-2011-12-21-vs-7_05.mat,iika,104,K,C,1278.961,1378.131,179.667,172.11,176.291,180.452,183.67,184.971,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,185.186,523.0459999999998,317.533,329.176,334.659,373.413,406.679,408.811,403.9,330.001,318.325,296.036,400.538,379.212,1072.45,1117.496,1105.004,823.2139999999998,604.4830000000002,541.565,455.207,375.07,1984.26,2317.682,2274.195,2058.014,1880.587,1958.229,1922.227,2248.679,1839.57,1536.74,1322.965,1386.645,1629.765,2079.9970000000008,2077.746,2058.023,1758.442,2193.383,2405.697,2376.582000000001,2136.827,2664.114,2854.985,2769.276,2747.441,2763.295,2642.847,2582.077,2672.19,2652.745,2579.454,2576.3920000000007,2545.144,2660.013,2695.327,2692.216,2678.8540000000007,2675.262,2672.408,2634.474,2617.6910000000007,2592.276,99.17000000000007,IY1,AH0,iikam,,99.17000000000007,ipit ip iikam ukrii paqachnaat
karuk-2011-12-21-vs-7_05.mat,iika,104,AH0,V2,1378.131,1428.044,171.014,171.014,179.86900000000003,181.381,182.725,176.209,174.355,173.78599999999997,173.995,173.567,172.69299999999996,172.454,171.292,170.24400000000003,169.47799999999995,168.688,167.88299999999995,165.553,163.638,160.19299999999996,156.373,443.332,385.975,395.349,408.473,428.328,455.524,480.004,494.124,501.295,502.528,499.994,495.53,490.706,483.514,472.649,455.332,430.071,401.023,380.084,370.822,362.08,1565.773,2082.9120000000007,1934.597,1910.673,1905.127,1879.395,1836.934,1795.453,1752.037,1698.26,1636.015,1568.575,1503.65,1428.567,1342.261,1264.485,1203.487,1165.403,1131.567,1087.967,1049.083,2294.993,2269.79,2247.609,2262.445,2278.843,2310.15,2338.11,2347.693,2346.328,2336.173,2309.567,2223.458,2109.406,2120.031,2203.304,2268.377,2307.309,2328.953,2364.733,2425.506,2478.531,49.91299999999978,K,M,iikam,,49.91299999999978,ipit ip iikam ukrii paqachnaat
karuk-2011-12-21-vs-7_06.mat,iika,105,IY1,V1,825.5989999999998,1033.142,101.823,181.68400000000003,169.19400000000005,164.676,164.676,164.676,164.676,164.676,83.264,82.62299999999998,82.056,81.736,82.35,83.741,86.537,89.617,90.937,89.88600000000002,88.275,85.954,83.554,339.6230000000001,334.56699999999995,338.98800000000006,345.02,359.631,360.895,346.2990000000001,356.189,346.905,346.289,343.667,340.99,338.05300000000005,340.982,345.35,339.527,338.156,337.505,330.106,320.129,287.735,2124.989,1546.521,1736.376,1922.474,2041.594,2093.781,2142.294,2132.99,2114.965,2138.665,2201.666,2168.778,2221.456,2254.819,2277.371,2261.573,2278.385,2296.779,2309.507,2328.677,2047.406,2653.647,2293.371,2337.569,2422.939,2479.745,2553.399,2632.092,2645.197,2624.907,2673.44,2706.109000000001,2728.766,2785.769,2800.303,2828.673,2858.283,2836.034,2813.626,2802.771,2808.42,2459.917,207.54300000000006,P,K,iikam,,207.54300000000006,ipit ip iikam paqakviish ukreet
karuk-2011-12-21-vs-7_06.mat,iika,105,K,C,1033.142,1118.453,84.97399999999998,81.858,81.74,81.06,83.345,86.35600000000002,89.691,88.315,88.256,88.256,88.256,88.256,88.256,88.256,88.256,88.256,88.256,88.256,88.256,88.256,88.256,463.006,251.621,232.027,233.84,346.27,287.956,190.099,267.139,339.0680000000001,367.167,632.649,815.1519999999998,636.898,364.158,337.74300000000005,870.8610000000001,978.273,830.0830000000002,583.866,462.334,343.277,2021.99,2252.02,2231.482,2406.645,2390.78,2355.068,1816.623,1583.7020000000002,1638.583,2055.807,2205.545,2196.46,1891.281,1524.234,1770.435,1918.8,2022.249,1993.078,1950.543,2186.312,1939.793,2695.041,2401.193,2548.768,2909.946,2863.746,2766.415,2725.288,2651.605,2529.009,2591.332000000001,2812.041,2980.558,2786.685,2609.302,2596.982,2609.135,2623.82,2626.22,2573.793,3158.809,2551.342,85.31099999999992,IY1,AH0,iikam,,85.31099999999992,ipit ip iikam paqakviish ukreet
karuk-2011-12-21-vs-7_06.mat,iika,105,AH0,V2,1118.453,1193.804,78.468,78.468,78.468,78.468,78.468,78.468,78.468,78.468,78.468,78.468,82.523,82.45299999999997,81.867,81.08800000000002,80.02600000000002,79.242,78.562,78.101,77.039,73.882,72.919,431.495,327.501,368.792,405.048,425.632,438.74300000000005,447.81,452.587,455.172,465.107,474.8730000000001,464.723,456.892,468.684,466.881,453.456,449.445,440.251,414.046,395.977,393.07,1568.058,2029.621,1939.0,1918.783,1914.206,1865.543,1813.842,1803.545,1775.246,1700.1470000000004,1650.0279999999998,1628.035,1505.57,1406.638,1396.227,1334.747,1205.09,1159.085,1141.629,1088.489,1049.281,2333.365,2540.032,2373.54,2356.28,2352.099,2330.265,2354.306,2371.6020000000008,2358.471,2343.18,2344.804,2344.5460000000007,2316.575,2273.154,2244.976,2263.481,2301.4770000000008,2284.524,2274.57,2286.955,2294.704,75.3509999999999,K,M,iikam,,75.3509999999999,ipit ip iikam paqakviish ukreet
karuk-2011-12-21-vs-7_07.mat,iika,106,IY1,V1,1220.181,1510.0,135.60299999999998,135.60299999999998,135.60299999999998,135.60299999999998,135.60299999999998,135.60299999999998,135.60299999999998,85.396,87.609,91.081,94.421,96.193,96.475,96.34,121.7,191.677,190.133,187.678,184.721,177.618,175.80599999999995,352.787,345.376,365.651,349.69699999999995,347.844,359.023,378.144,368.227,358.6330000000001,360.815,357.69699999999995,360.157,367.62,369.77,366.954,365.565,368.169,364.46,320.842,311.185,272.314,2282.163,1869.959,2108.831,2152.559,2197.798,2251.789,2294.858,2247.681,2294.818,2369.817,2327.424,2305.309,2306.461,2307.086,2303.562,2308.141,2333.114,2388.555,2413.637,2433.858,2453.208,2821.462,2423.127,2593.847,2674.599,2641.5959999999995,2774.366,2858.448,2848.973,2896.921,2841.244,2927.389,2953.3,2923.909,2933.243,2944.706,2948.5290000000005,2949.677,2921.663,2790.748,2712.491,2902.186,289.819,P,K,iikam,,289.819,ipit ip iikam paqakviish ukrii
karuk-2011-12-21-vs-7_07.mat,iika,106,K,C,1510.0,1595.691,190.467,178.937,185.635,188.296,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,185.764,214.308,624.362,317.346,377.546,433.277,459.93300000000005,653.823,846.5419999999998,903.619,1083.178,808.2689999999999,439.818,501.653,573.409,727.74,766.192,713.704,662.291,766.875,877.6039999999998,346.395,309.508,2196.424,2243.346,2141.741,2373.512,2389.133,2410.34,2427.97,2448.72,2525.145,2073.018,2075.476,2295.757,2332.129,2242.838,2105.715,2054.645,2006.73,1857.324,2611.148,1888.878,1792.812,2854.988,2564.838,2701.873,2684.241,3068.566,2967.1740000000004,2906.109000000001,2999.548,3729.556,3264.507,2653.375,2736.574,2741.62,2707.341,2693.559,2682.196,2642.683,2873.949,3773.336,2708.411,2384.791,85.69100000000003,IY1,AH0,iikam,,85.69100000000003,ipit ip iikam paqakviish ukrii
karuk-2011-12-21-vs-7_07.mat,iika,106,AH0,V2,1595.691,1666.32,177.896,221.659,229.98,210.41,202.563,192.749,188.319,186.406,184.243,178.55200000000005,175.00799999999995,173.372,171.53599999999997,170.775,171.378,171.049,170.53,170.981,171.10299999999995,135.091,82.021,443.927,329.446,364.941,392.478,404.777,413.097,426.995,449.574,468.294,470.776,467.699,473.792,483.974,493.962,506.135,512.0509999999998,497.30800000000005,458.007,437.656,434.177,401.73800000000006,1593.211,1871.503,1913.678,1964.193,1968.601,1955.092,1939.067,1886.299,1812.673,1779.257,1719.1029999999996,1616.128,1589.552,1547.062,1441.705,1337.121,1260.7,1160.344,1064.516,1033.182,1017.107,2368.065,2373.798,2400.8520000000008,2415.731,2410.804,2403.949,2402.491,2390.587,2368.398,2351.9120000000007,2335.683,2346.863,2371.919,2377.834,2377.15,2377.448,2364.138,2336.86,2329.407,2329.214,2306.588,70.6289999999999,K,M,iikam,,70.6289999999999,ipit ip iikam paqakviish ukrii
karuk-2011-12-21-vs-7_09.mat,upi,107,UH0,V1,1022.684,1107.6760000000004,180.341,196.403,197.29,193.535,191.166,190.667,191.322,192.144,193.442,192.317,197.063,196.374,189.134,179.429,173.85,164.68,161.102,158.945,154.189,150.181,151.623,342.266,288.226,316.275,337.713,345.957,344.043,332.705,326.1690000000001,345.55300000000005,354.846,347.764,353.844,358.606,355.539,364.786,377.333,364.864,350.4480000000001,350.891,341.8590000000001,301.587,1764.97,2058.198,2128.504,2130.9120000000007,2074.12,2034.439,2029.257,2000.503,1797.338,1932.964,1845.659,1694.505,1576.055,1538.888,1536.336,1428.787,1258.927,1231.649,1560.706,1880.899,1674.804,2613.228,3249.754000000001,3246.384,3227.181,3193.271,3187.827,2800.243,2250.333,2139.764,2139.485,2163.098,2225.197,2244.079,2317.943,2380.221,2336.812,2295.453,2338.498,2712.282,3291.175,2675.72,84.99200000000019,SH,P,neekshupih,,84.99200000000019,ta neekshupih
karuk-2011-12-21-vs-7_09.mat,upi,107,P,C,1107.6760000000004,1313.503,67.172,147.089,142.934,135.049,135.049,135.049,135.049,135.049,50.165,49.722,49.005,46.234,46.68600000000001,47.543,49.306,49.5,46.416,47.75,48.988,48.988,48.988,725.6460000000002,293.812,366.83,419.036,354.899,444.333,424.3130000000001,485.101,651.931,918.551,928.525,952.73,1069.418,640.445,766.5889999999998,1026.092,1042.216,613.81,1031.6660000000004,921.782,1134.158,1804.547,1654.955,1768.668,1756.941,1511.294,1418.128,1317.564,1569.845,2019.877,2005.082,1908.591,2062.244,2290.223,1548.007,1954.76,2385.376,1718.874,1562.55,2225.303,1663.759,1801.896,3136.653,2549.765,3097.179,3151.409,2960.672,2913.11,2929.203,3049.398,3149.6940000000004,3285.2090000000007,3442.356,3594.629000000001,3718.68,2951.146,3196.0690000000004,3283.954,3004.961,3008.199,3708.757,2849.265,2953.19,205.82699999999974,UH0,IH0,neekshupih,,205.82699999999974,ta neekshupih
karuk-2011-12-21-vs-7_09.mat,upi,107,IH0,V2,1313.503,1355.475,192.143,195.283,192.819,188.733,189.251,190.867,193.264,195.11,193.437,192.016,192.139,192.634,192.985,191.858,191.773,192.779,193.777,193.176,190.293,188.337,192.423,347.106,307.8540000000001,323.758,337.595,348.033,353.422,357.1930000000001,361.369,364.174,365.343,365.36300000000006,362.0,353.13,344.042,338.5730000000001,336.152,335.8730000000001,338.76,344.316,350.582,355.9430000000001,2089.959,1779.254,1864.335,2003.929,2074.426,2088.348,2093.918,2112.229,2143.37,2172.78,2188.235,2168.193,2122.119,2101.689,2100.337,2114.2870000000007,2146.397,2127.405,2128.495,2163.258,2140.606,2534.837,2380.237,2398.5,2560.664,2744.961,2753.913,2704.233,2641.557,2594.4210000000007,2564.545,2532.409,2529.384,2576.681,2608.405,2610.735,2560.185,2381.261,2207.079,2199.697,2384.3,2725.253,41.97199999999997,P,HH,neekshupih,,41.97199999999997,ta neekshupih
karuk-2011-12-21-vs-8_52.mat,ikuu,108,IH0,V1,680.061,731.678,125.818,131.415,130.977,130.657,130.165,129.376,129.013,128.812,127.854,127.143,125.871,122.277,120.933,119.874,119.469,119.217,119.22,119.278,119.278,119.278,119.278,405.176,341.093,350.895,377.557,407.595,422.291,444.611,483.019,502.922,496.276,486.004,482.915,470.788,446.855,431.293,399.376,348.404,310.664,298.717,313.738,334.61800000000005,1851.222,1022.071,1151.734,2094.743,2127.917,2161.192,2183.418,2178.527,2158.776,2145.082000000001,2147.53,2164.476,2199.388,2243.465,2266.273,2259.559,1211.025,1262.201,1326.125,896.005,1714.886,3307.041,2538.7960000000007,2700.973,3873.452,3744.657,3713.701,3704.565,3697.158,3685.678,3676.214,3676.979,3685.178,3694.203,3696.258,3694.565,3707.313,2722.651,2207.792,2184.164,2160.064,3300.996,51.61699999999996,N,K,nikuupha,,51.61699999999996,faat ta nikuupha
karuk-2011-12-21-vs-8_52.mat,ikuu,108,K,C,731.678,897.7739999999999,49.674,49.674,49.674,49.674,49.674,49.674,49.674,49.674,49.674,49.674,49.674,53.14100000000001,51.28,49.776,49.552,49.65600000000001,48.529,46.94,46.995,46.995,46.995,636.419,281.925,331.186,383.547,387.852,307.286,462.068,497.017,614.863,1658.6229999999996,436.643,402.232,391.98,395.793,1192.025,1261.912,1050.866,981.889,960.699,591.951,306.878,1997.471,1928.503,1797.616,1990.108,2009.774,1851.183,1861.425,2203.312,2239.031,2409.28,2028.8,1773.015,1762.368,1783.864,2452.887,2689.581,1921.854,1763.765,1769.8010000000004,1735.789,1969.421,3059.587,3016.401,2692.087,3150.009,3219.898,2852.618,3032.861,3224.475,3072.812,3688.18,2671.239,3073.643,2998.629000000001,3063.343,3589.861,3746.747,3228.725,2653.51,2700.937,2759.769,2850.913,166.09599999999992,IH0,UW1,nikuupha,,166.09599999999992,faat ta nikuupha
