Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
karuk-2015-04-18-vs-4_12.mat	"UH0"	1251.566	1305.347	211.737	227.600	230.079	237.299	237.371	232.416	220.630	216.656	214.599	211.974	210.680	207.879	205.788	203.364	202.337	201.055	199.306	197.349	194.753	191.403	192.717	335.765	285.694	298.197	313.223	327.150	341.342	354.871	362.732	368.728	374.638	378.485	381.039	381.746	377.123	363.297	338.114	316.111	305.683	298.724	288.104	261.768	1278.485	1538.834	1480.666	1416.967	1381.630	1387.137	1391.861	1372.990	1335.671	1303.036	1287.314	1263.141	1219.026	1185.193	1176.246	1178.037	1047.580	810.496	703.730	1278.157	1906.047	2331.411	2525.963	2393.319	2166.834	2124.222	2187.769	2241.632	2246.556	2236.234	2242.695	2263.063	2281.286	2302.215	2343.612	2413.026	2521.304	2511.569	2367.797	2321.146	2311.755	2574.550	
karuk-2015-04-18-vs-4_12.mat	"P"	1305.347	1425.277	188.005	193.091	191.094	182.287	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	177.617	575.545	235.369	249.959	286.660	318.215	312.947	278.827	312.412	374.973	373.094	351.122	290.747	277.515	284.585	464.569	919.298	1393.125	1374.882	1445.674	1464.612	611.710	1729.906	1497.301	1504.774	1494.590	1590.420	1651.390	1604.574	1626.004	1748.864	1756.002	1781.161	1809.319	1741.425	1648.585	1678.125	1815.100	2024.941	2056.984	1997.573	1980.257	1662.267	2792.389	2631.929	2599.377	2674.124	2921.681	2969.373	2762.370	2655.040	2747.551	2709.648	2704.564	2523.693	2466.317	2662.046	2671.471	2907.529	3316.231	3138.254	3139.490	3160.564	2614.732	
karuk-2015-04-18-vs-4_12.mat	"IH0"	1425.277	1522.207	82.048	82.048	82.048	82.048	82.048	82.048	82.048	82.048	82.224	82.513	82.256	82.335	82.132	81.732	81.517	81.191	81.075	81.380	82.168	82.853	83.330	343.234	292.108	316.656	344.459	355.442	348.645	343.885	343.062	343.994	346.755	343.489	343.669	346.130	342.378	347.149	346.822	346.080	351.413	350.539	358.195	361.449	1418.337	1352.951	1313.101	1295.509	1288.078	1294.493	1356.546	1408.404	1434.623	1484.905	1500.918	1495.867	1493.569	1481.386	1472.361	1472.908	1464.660	1469.900	1450.581	1420.466	1420.789	2276.904	2203.931	2306.820	2270.049	2257.878	2265.739	2268.882	2271.043	2269.162	2283.581	2303.527	2296.294	2275.236	2277.549	2267.668	2270.215	2286.745	2302.844	2303.456	2283.666	2284.021	
karuk-2015-04-18-vs-4_13.mat	"upi"	445.580	721.572	102.463	219.274	210.714	198.259	184.073	184.073	184.073	184.073	184.073	184.073	184.073	184.073	184.073	184.073	52.790	52.394	52.921	52.740	51.694	51.019	56.833	665.301	275.864	247.192	187.197	557.033	1244.212	699.988	1082.876	676.977	1148.179	998.641	1145.352	1367.319	1253.298	312.310	348.743	361.339	367.686	377.355	389.625	365.216	1802.436	1542.024	1197.971	1461.407	1824.830	2223.947	2041.251	2226.881	1924.008	1951.032	1934.175	2258.439	2707.125	2067.223	1377.632	1464.152	1533.555	1580.754	1624.009	1629.392	1626.035	2778.434	2109.454	2295.931	2546.503	2765.023	3434.397	3276.619	3343.405	3272.296	2868.069	2576.285	3502.408	3969.927	3346.482	2443.879	2318.764	2300.702	2315.907	2333.797	2339.531	2377.545	
karuk-2015-04-18-vs-4_13.mat	"UH0"	445.580	484.199	210.078	210.078	219.662	219.731	219.518	219.350	220.178	218.187	214.451	214.252	211.955	210.326	209.455	207.997	206.968	205.627	204.750	204.135	200.637	198.431	194.946	240.542	272.110	274.734	271.855	271.480	275.182	280.511	284.306	282.629	274.009	261.599	248.048	234.104	220.907	209.928	201.687	196.825	193.006	189.200	186.889	184.555	1393.840	1574.947	1585.157	1584.196	1593.743	1667.452	1572.683	1317.464	1216.611	1182.384	1161.784	1161.861	1175.534	1202.227	1255.102	1349.511	1432.812	1477.815	1481.010	1468.365	1477.543	2317.746	2323.608	2334.463	2323.057	2237.490	1975.726	1806.312	1869.194	1960.646	2137.741	2323.265	2421.243	2439.730	2426.236	2425.777	2464.138	2514.752	2568.154	2615.991	2626.555	2593.762	
karuk-2015-04-18-vs-4_13.mat	"P"	484.199	628.946	186.034	186.034	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	181.999	967.518	518.876	668.865	352.534	1818.004	1273.373	370.712	1058.715	1084.851	615.934	732.311	1269.424	983.866	968.226	1081.932	1213.535	1037.142	1368.203	1624.037	1430.026	267.703	2071.301	1728.768	1878.963	1810.127	2437.489	2396.125	1788.709	2364.361	2074.019	2020.138	1800.659	1970.845	1924.535	1918.330	1960.383	2245.362	2470.335	2769.004	2437.489	2189.659	1554.456	3188.899	2825.290	2831.351	2673.118	3834.162	3727.580	2966.231	3501.913	3172.730	3424.548	3115.441	3234.426	2243.882	2315.964	2997.201	3535.561	3586.824	4019.889	3820.680	3468.842	2763.470	
karuk-2015-04-18-vs-4_13.mat	"IH0"	628.946	721.572	52.980	52.771	52.891	52.291	52.194	52.569	52.676	52.891	53.112	53.025	52.848	52.402	51.969	51.557	51.490	51.347	51.063	50.702	50.391	50.120	66.683	363.058	306.915	334.867	360.780	350.318	334.915	359.084	364.562	359.488	353.933	369.809	379.963	381.185	368.817	378.424	393.389	394.921	382.466	369.966	360.137	365.235	1548.169	1349.378	1249.995	1362.697	1477.378	1519.647	1523.200	1536.490	1540.176	1546.230	1586.417	1611.405	1629.775	1624.700	1617.715	1623.403	1628.708	1635.018	1630.144	1625.903	1622.931	2330.468	2353.581	2248.580	2315.704	2323.423	2323.974	2283.285	2302.051	2316.671	2323.342	2311.149	2311.187	2329.924	2341.267	2333.692	2326.529	2338.925	2350.607	2356.173	2373.335	2398.703	
karuk-2015-04-18-vs-4_14.mat	"uxi"	1001.478	1275.601	193.164	199.403	202.594	198.172	193.232	187.893	183.246	180.860	181.628	181.628	181.628	181.628	181.628	181.628	247.073	219.393	196.602	184.840	179.050	177.171	175.998	576.190	234.313	289.946	321.672	308.843	283.318	671.569	839.893	856.044	904.389	914.402	940.585	955.242	987.316	487.973	406.206	419.737	437.665	448.491	461.246	390.893	1316.325	1475.027	941.202	922.266	931.378	923.922	1463.787	1607.989	1177.539	1647.812	1389.689	1176.719	1273.388	1405.792	1322.389	1106.659	1191.981	1356.773	1516.242	1707.384	1773.665	2971.061	2201.003	2274.863	2582.799	2524.427	2456.291	3385.152	3866.724	3124.333	4053.788	4039.041	4061.947	3689.811	3411.070	2987.008	2732.431	2574.122	2441.987	2432.467	2412.407	2424.681	
karuk-2015-04-18-vs-4_14.mat	"UH0"	1001.478	1080.495	194.388	196.804	197.970	199.526	201.925	203.426	203.038	201.232	199.761	198.601	197.220	195.595	194.042	192.654	191.305	189.588	187.700	186.214	184.954	183.574	182.582	328.006	204.909	241.383	246.840	265.808	284.904	294.428	300.429	311.739	323.749	329.665	320.981	309.465	307.660	301.994	289.459	284.737	278.505	230.129	594.896	913.975	1099.372	1742.176	1643.460	1277.265	1020.374	959.005	931.859	905.062	908.637	926.239	930.161	930.364	934.713	931.949	926.881	925.352	923.313	922.365	924.296	1571.403	1737.064	2513.902	2381.967	2215.391	2030.083	2161.051	2266.074	2248.318	2336.151	2452.787	2571.808	2704.043	2619.151	2545.445	2522.196	2449.307	2423.661	2494.106	2487.583	2314.233	3246.791	3954.819	
karuk-2015-04-18-vs-4_14.mat	"HH"	1080.495	1185.070	188.343	182.103	181.329	180.306	180.191	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	183.385	246.306	900.509	908.496	874.534	797.149	812.249	880.107	862.234	894.363	918.596	913.142	905.988	914.945	953.058	941.784	929.688	961.709	958.247	958.862	978.705	1012.271	669.919	1398.059	1592.305	1675.929	1590.488	1187.074	1024.744	1432.656	1663.026	1686.444	1546.170	1338.219	1355.790	1419.197	1072.736	1122.042	1332.767	1228.079	1226.172	1126.813	1776.889	1641.494	3714.324	3927.165	3883.270	3841.632	3569.863	2618.020	3342.407	4031.769	4078.701	4049.881	4011.013	4050.133	4137.010	4074.815	3958.482	3930.537	3300.815	4033.565	2725.619	3697.402	3325.932	
karuk-2015-04-18-vs-4_14.mat	"IH0"	1185.070	1275.601	194.073	245.917	248.086	227.531	213.369	206.567	200.718	195.606	191.740	187.835	184.182	181.359	179.731	178.860	178.208	177.520	177.283	176.749	175.985	175.691	176.133	419.263	337.193	370.523	397.545	413.759	417.368	415.710	418.740	425.311	431.541	440.484	442.907	441.817	447.666	457.203	460.336	459.611	463.051	457.069	395.552	322.017	1411.541	1081.080	1093.153	1091.023	1101.661	1134.438	1157.267	1186.520	1241.818	1294.231	1372.797	1424.523	1455.957	1510.584	1599.108	1659.285	1705.953	1756.503	1771.768	1761.377	1782.285	2518.475	2250.752	3066.351	2758.299	2682.679	2649.895	2601.943	2574.901	2533.346	2439.787	2433.859	2446.711	2424.964	2428.524	2441.643	2411.721	2387.112	2427.605	2429.167	2412.167	2426.573	
