Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
karuk-2012-10-20-vs-4_A_21.mat	"EY1"	260.000	360.000	174.550	183.236	177.506	177.269	171.302	163.437	420.851	440.879	444.008	430.552	410.327	379.692	1812.129	1717.048	1800.666	1822.258	1842.106	1878.799	2481.061	2412.854	2466.384	2477.840	2497.705	2548.906	
karuk-2012-10-20-vs-4_A_21.mat	"SH"	360.000	640.000	150.179	150.179	150.179	150.179	150.179	150.179	1228.210	776.784	1654.328	1567.135	1044.411	1086.753	2295.746	2242.111	2579.362	2279.270	2188.832	2196.797	3445.814	3071.649	3971.482	3505.114	3282.635	3401.053	
karuk-2012-10-20-vs-4_A_21.mat	"K"	640.000	720.000	232.552	232.552	232.552	232.552	232.552	232.552	954.183	1019.044	1289.888	1307.691	824.189	334.470	2125.213	1899.000	2441.607	2413.159	1883.344	2006.821	3129.414	3291.160	3671.066	3042.489	2752.152	2900.198	
karuk-2012-10-20-vs-4_A_21.mat	"EY1"	720.000	900.000	176.354	194.162	181.598	176.930	170.050	158.922	430.619	427.179	476.309	442.580	424.209	384.708	1946.676	1999.150	1977.728	1967.532	1901.938	1884.940	2637.807	2734.843	2684.830	2546.994	2575.188	2640.896	
karuk-2012-10-20-vs-4_A_21.mat	"SH"	900.000	970.000	152.302	152.751	151.601	151.601	151.601	151.601	977.911	675.702	521.384	1596.227	1199.935	841.616	2414.662	2308.943	2284.481	2876.134	2685.820	1929.281	3518.341	3368.585	3019.706	4185.338	3889.420	3053.469	
karuk-2012-10-20-vs-4_A_21.mat	"T"	970.000	1154.647	191.504	191.504	191.504	191.504	191.504	191.504	830.340	710.946	589.102	470.904	882.196	1483.589	1985.815	1965.015	1997.971	1836.302	1918.352	2209.147	2964.931	3013.211	3017.586	2990.805	2840.080	2956.653	
karuk-2012-10-20-vs-4_A_21.mat	"UH0"	1154.647	1183.611	182.989	191.301	188.381	181.857	178.807	175.747	288.044	615.521	218.957	214.417	205.367	188.392	1577.361	1920.409	1513.427	1470.966	1430.910	1544.033	2782.379	3146.848	2617.748	2591.654	2750.658	2793.744	
karuk-2012-10-20-vs-4_A_21.mat	"P"	1183.611	1291.540	173.330	160.006	160.006	160.006	160.006	219.966	961.135	949.824	1077.709	854.948	1107.731	824.418	2113.410	2072.890	2277.863	2098.191	2307.421	1852.997	3279.866	3117.937	3639.217	3238.361	3345.808	3084.933	
karuk-2012-10-20-vs-4_A_21.mat	"IH0"	1291.540	1453.607	168.476	191.016	163.378	163.831	162.923	161.076	388.025	364.449	375.458	387.692	388.780	422.028	1522.374	1131.499	1372.014	1654.244	1767.191	1684.650	2386.616	2366.035	2366.002	2347.867	2435.431	2419.710	
karuk-2012-10-20-vs-4_A_21.mat	"V"	1453.607	1500.000	157.780	159.797	158.990	158.108	156.891	155.265	466.647	455.252	464.343	469.783	471.252	472.542	1453.792	1554.729	1520.785	1469.252	1393.930	1337.670	2409.979	2405.032	2413.171	2407.123	2417.502	2406.972	
karuk-2012-10-20-vs-4_A_21.mat	"AH0"	1500.000	1640.000	159.173	152.019	153.876	158.175	163.912	167.875	631.578	496.071	549.731	633.802	722.919	755.333	1343.933	1297.775	1253.302	1295.635	1403.080	1468.494	2578.074	2374.301	2267.023	2542.940	2912.056	2792.739	
karuk-2012-10-20-vs-4_A_21.mat	"HH"	1640.000	1830.000	159.913	159.913	159.913	159.913	159.913	159.913	1060.636	765.307	1040.125	1111.621	1165.202	1226.468	1436.335	1447.774	1421.226	1372.649	1464.304	1471.255	2672.386	2635.852	2562.611	2535.221	2618.447	3014.127	
karuk-2012-10-20-vs-4_A_21.mat	"R"	1830.000	1940.000	126.166	126.166	181.149	173.239	45.389	45.229	651.612	947.793	410.751	647.392	697.769	527.621	1638.365	1482.850	1604.300	2266.118	1577.536	1257.062	2716.487	2829.610	2913.908	2849.774	2592.051	2370.303	
karuk-2012-10-20-vs-4_A_21.mat	"AH0"	1940.000	2020.000	44.972	43.352	43.352	45.837	45.986	45.986	579.743	579.788	593.083	595.544	584.998	548.118	1371.811	1338.871	1392.584	1429.848	1443.240	1264.965	2344.927	2354.622	2335.436	2294.445	2320.593	2415.197	
karuk-2012-10-20-vs-4_A_21.mat	"HH"	2020.000	2050.000	0	0	0	0	0	0	777.064	190.968	447.221	916.877	1153.616	1160.350	1693.390	1513.503	1756.974	1691.997	1694.166	1787.651	2784.996	2798.295	2853.914	2629.867	2708.582	2869.234	
karuk-2012-10-20-vs-4_A_21.mat	"upi"	1154.647	1453.607	170.711	175.729	175.729	187.173	163.376	161.844	587.179	636.033	1041.193	479.499	383.688	407.740	1744.185	1890.122	2204.913	1343.245	1576.560	1721.606	2749.416	3053.340	3371.304	2552.446	2366.071	2426.041	
karuk-2012-10-20-vs-4_A_21.mat	"UH0"	1154.647	1183.611	182.989	191.301	188.381	181.857	178.807	175.747	288.044	615.521	218.957	214.417	205.367	188.392	1577.361	1920.409	1513.427	1470.966	1430.910	1544.033	2782.379	3146.848	2617.748	2591.654	2750.658	2793.744	
karuk-2012-10-20-vs-4_A_21.mat	"P"	1183.611	1291.540	173.330	160.006	160.006	160.006	160.006	219.966	961.135	949.824	1077.709	854.948	1107.731	824.418	2113.410	2072.890	2277.863	2098.191	2307.421	1852.997	3279.866	3117.937	3639.217	3238.361	3345.808	3084.933	
karuk-2012-10-20-vs-4_A_21.mat	"IH0"	1291.540	1453.607	168.476	191.016	163.378	163.831	162.923	161.076	388.025	364.449	375.458	387.692	388.780	422.028	1522.374	1131.499	1372.014	1654.244	1767.191	1684.650	2386.616	2366.035	2366.002	2347.867	2435.431	2419.710	
karuk-2012-10-20-vs-4_A_33.mat	"iim"	260.000	760.000	163.776	179.612	170.177	165.604	157.852	152.601	379.574	568.733	347.473	356.297	336.603	287.532	2027.900	2291.834	2378.431	2337.310	1724.591	1409.814	3043.161	3442.538	3203.465	3206.527	2642.706	2717.587	
karuk-2012-10-20-vs-4_A_33.mat	"faat"	760.000	1218.509	138.076	144.671	181.675	95.048	167.693	167.693	744.039	576.561	825.962	828.643	783.549	711.104	1372.168	1556.369	1505.774	1135.444	1322.630	1340.472	2993.718	2728.351	2966.075	2920.914	3279.398	3054.928	
karuk-2012-10-20-vs-4_A_33.mat	"ikupaveenatih"	1218.509	2540.000	156.257	149.333	161.479	151.187	136.227	198.637	437.455	500.213	477.620	411.618	356.366	441.698	1598.808	1995.931	1162.088	1632.077	1337.508	1867.085	2682.815	2704.667	2819.796	2532.832	2690.276	2666.468	
karuk-2012-10-20-vs-4_A_33.mat	"sil"	0.000	260.000	0	0	0	0	0	0	1087.931	915.088	841.430	1028.346	1170.262	1400.980	2183.741	1922.286	1965.500	2144.579	2198.635	2562.460	3163.192	2917.030	3032.285	2913.331	3351.510	3476.555	
karuk-2012-10-20-vs-4_A_33.mat	"IY1"	260.000	610.000	168.290	183.977	173.425	169.058	166.483	158.289	413.306	663.250	343.156	352.506	355.422	348.524	2306.573	2222.236	2418.860	2366.764	2334.126	2194.813	3229.467	3503.165	3245.887	3214.420	3202.731	2994.120	
karuk-2012-10-20-vs-4_A_33.mat	"M"	610.000	760.000	154.567	159.101	157.781	156.972	152.043	146.978	300.941	333.775	319.957	319.900	288.771	242.711	1377.822	1376.784	1230.535	1370.209	1327.314	1581.272	2605.754	2438.839	2360.192	2866.951	2662.520	2707.402	
karuk-2012-10-20-vs-4_A_33.mat	"F"	760.000	930.000	184.817	144.671	144.671	144.671	144.671	238.346	704.821	328.361	485.424	1078.365	1016.922	627.289	1571.828	1481.338	1546.951	1661.825	1575.563	1577.617	2839.759	2744.626	2680.878	2685.862	2894.524	3179.188	
karuk-2012-10-20-vs-4_A_33.mat	"AA1"	930.000	1100.000	124.434	101.250	94.079	95.099	147.750	181.251	817.104	666.765	826.782	902.335	883.284	809.871	1197.802	978.888	1123.389	1233.975	1298.821	1354.401	3077.449	2376.959	3090.523	3315.578	3291.546	3300.813	
karuk-2012-10-20-vs-4_A_33.mat	"T"	1100.000	1218.509	168.870	169.120	162.628	162.628	162.628	162.628	693.806	624.048	709.134	712.772	702.462	725.961	1332.922	1302.895	1231.813	1144.599	1260.017	1713.506	3098.190	3245.973	3318.186	3297.443	2953.121	2700.486	
karuk-2012-10-20-vs-4_A_33.mat	"IH0"	1218.509	1277.490	87.918	80.912	80.500	77.938	74.965	118.006	376.050	402.013	400.555	386.096	373.017	318.136	2014.506	1894.268	2020.270	2138.640	2243.253	1785.196	2441.539	2597.009	2435.897	2377.576	2314.489	2475.704	
karuk-2012-10-20-vs-4_A_33.mat	"K"	1277.490	1389.458	143.820	143.820	139.687	139.687	139.687	139.687	589.881	363.192	436.126	692.791	896.968	585.362	2041.571	2028.791	1884.252	2072.608	2155.365	2100.607	2885.423	3313.886	3186.266	2575.527	2658.300	2734.268	
karuk-2012-10-20-vs-4_A_33.mat	"UH0"	1389.458	1437.368	196.157	216.644	205.333	189.703	186.075	184.986	456.526	393.493	454.756	491.099	504.656	448.624	1743.775	2072.553	1937.335	1804.331	1619.128	1253.138	2505.066	2676.557	2533.211	2466.277	2419.797	2407.752	
karuk-2012-10-20-vs-4_A_33.mat	"P"	1437.368	1590.000	178.460	182.034	182.034	182.034	182.034	165.951	494.004	465.674	516.342	495.907	525.244	468.923	1758.033	1996.643	2151.595	1812.755	1972.749	907.665	2818.899	2802.315	2722.671	2902.402	2846.776	2844.217	
karuk-2012-10-20-vs-4_A_33.mat	"AH0"	1590.000	1660.000	160.026	162.433	158.690	157.800	159.434	161.586	495.198	506.977	511.451	496.386	485.368	476.291	885.962	866.330	913.477	915.559	881.912	854.924	2856.414	2664.341	2653.108	2829.798	2994.672	3132.147	
karuk-2012-10-20-vs-4_A_33.mat	"V"	1660.000	1820.000	161.909	162.515	161.241	163.668	162.164	159.992	458.800	452.263	424.498	424.516	501.032	491.114	1001.930	821.955	796.254	845.841	1081.942	1458.212	2599.047	2898.972	2774.740	2607.055	2254.087	2457.260	
karuk-2012-10-20-vs-4_A_33.mat	"EY1"	1820.000	1960.000	151.417	157.597	156.494	153.914	147.711	141.447	404.687	458.352	407.344	384.951	384.688	387.976	1902.667	1795.418	1909.623	1965.071	1959.054	1889.587	2608.833	2528.923	2616.134	2645.462	2639.953	2617.057	
karuk-2012-10-20-vs-4_A_33.mat	"N"	1960.000	2130.000	130.948	137.074	133.067	131.035	125.910	127.520	294.164	342.561	278.102	275.587	275.162	297.425	1311.367	1616.504	1148.229	1178.547	1298.572	1309.222	2591.075	2554.020	2552.737	2606.166	2639.755	2602.546	
karuk-2012-10-20-vs-4_A_33.mat	"AH0"	2130.000	2240.000	144.797	125.070	120.688	120.688	167.016	154.326	424.392	518.770	591.091	430.379	344.813	238.107	1398.267	1519.998	1533.625	1441.857	1243.030	1247.085	2705.850	2691.861	2707.335	2720.601	2669.630	2734.069	
karuk-2012-10-20-vs-4_A_33.mat	"T"	2240.000	2330.000	153.078	153.078	153.078	153.078	153.078	153.078	482.651	358.049	427.194	444.966	515.587	665.744	1578.218	1195.712	1764.985	1835.623	1475.505	1620.028	2861.944	2879.999	2930.418	3048.119	2735.485	2726.500	
karuk-2012-10-20-vs-4_A_33.mat	"IH0"	2330.000	2360.000	217.920	217.920	217.920	217.920	219.692	217.920	579.721	744.441	686.954	786.051	319.258	316.484	1675.206	1693.066	1662.814	1643.293	1658.657	1710.617	2735.870	2709.027	2822.362	2969.232	2611.585	2577.496	
karuk-2012-10-20-vs-4_A_33.mat	"HH"	2360.000	2540.000	197.708	200.064	196.977	200.544	188.386	188.386	388.154	261.611	262.607	263.871	392.665	764.750	1965.461	1831.585	2143.630	1846.814	2021.314	1997.298	2603.696	2426.611	2735.563	2692.905	2422.894	2750.431	
karuk-2012-10-20-vs-4_A_33.mat	"iku"	1218.509	1437.368	141.903	78.193	128.702	128.702	216.054	194.812	504.906	394.132	363.464	633.776	665.991	467.961	1973.712	2059.354	2047.752	1945.241	2131.711	1695.971	2683.185	2441.129	3040.445	2750.391	2704.373	2474.256	
karuk-2012-10-20-vs-4_A_33.mat	"IH0"	1218.509	1277.490	87.918	80.912	80.500	77.938	74.965	118.006	376.050	402.013	400.555	386.096	373.017	318.136	2014.506	1894.268	2020.270	2138.640	2243.253	1785.196	2441.539	2597.009	2435.897	2377.576	2314.489	2475.704	
karuk-2012-10-20-vs-4_A_33.mat	"K"	1277.490	1389.458	143.820	143.820	139.687	139.687	139.687	139.687	589.881	363.192	436.126	692.791	896.968	585.362	2041.571	2028.791	1884.252	2072.608	2155.365	2100.607	2885.423	3313.886	3186.266	2575.527	2658.300	2734.268	
karuk-2012-10-20-vs-4_A_33.mat	"UH0"	1389.458	1437.368	196.157	216.644	205.333	189.703	186.075	184.986	456.526	393.493	454.756	491.099	504.656	448.624	1743.775	2072.553	1937.335	1804.331	1619.128	1253.138	2505.066	2676.557	2533.211	2466.277	2419.797	2407.752	
karuk-2012-10-20-vs-4_A_36.mat	"purafaat"	100.000	630.000	189.143	215.461	184.257	158.452	190.629	198.773	709.767	831.414	447.465	955.063	658.532	653.016	1399.795	1838.551	1108.454	1813.303	1123.414	1116.185	2850.143	3095.278	2352.108	2922.120	2883.694	3003.437	
karuk-2012-10-20-vs-4_A_36.mat	"vura"	630.000	830.000	168.151	168.151	176.471	169.789	166.858	161.780	513.241	711.597	486.835	512.208	480.337	370.925	1259.340	1473.115	1079.543	1115.098	1254.227	1364.649	2421.413	2433.769	2560.211	2273.476	2319.576	2521.072	
karuk-2012-10-20-vs-4_A_36.mat	"nikupaveenatih"	830.000	1770.000	124.520	155.201	144.616	103.568	92.937	145.983	397.138	389.683	324.264	472.822	331.446	466.099	1411.962	1520.214	1165.983	1251.043	1272.611	1845.403	2635.375	2471.924	2899.912	2523.567	2438.379	2843.777	
karuk-2012-10-20-vs-4_A_36.mat	"sil"	0.000	100.000	0	0	0	0	0	0	864.787	864.787	989.095	928.431	986.452	596.239	1913.518	1913.518	1943.015	1943.736	2224.300	1589.541	3040.216	3040.216	2855.197	3157.338	3359.140	2790.479	
karuk-2012-10-20-vs-4_A_36.mat	"P"	100.000	170.000	0	0	0	0	0	0	994.033	1084.781	1600.407	858.968	654.129	797.303	2103.098	2318.666	2627.546	2035.294	1831.062	1684.178	3161.545	3460.007	3774.693	3031.927	2535.291	2991.012	
karuk-2012-10-20-vs-4_A_36.mat	"UH0"	170.000	210.000	215.776	215.776	210.373	215.311	217.392	217.755	514.237	1042.204	284.660	362.372	406.565	397.192	1306.571	2100.564	1249.434	1043.100	1034.382	1021.077	2956.592	3416.918	2426.840	3083.634	2931.405	2785.454	
karuk-2012-10-20-vs-4_A_36.mat	"R"	210.000	260.000	197.263	216.083	210.066	192.376	184.091	183.475	391.654	376.284	386.340	399.632	395.546	400.525	994.735	974.034	976.387	1034.734	997.779	992.724	2201.190	2311.475	1956.462	2193.005	2261.203	2263.062	
karuk-2012-10-20-vs-4_A_36.mat	"AH0"	260.000	320.000	167.870	179.338	171.664	165.535	162.711	160.000	581.470	404.820	420.231	422.430	615.297	1034.908	1368.747	1003.656	981.468	978.700	1579.957	2276.365	2563.767	2252.077	2248.819	2349.543	2801.054	3147.380	
karuk-2012-10-20-vs-4_A_36.mat	"F"	320.000	430.000	182.432	158.078	158.078	158.078	158.078	226.713	897.479	967.405	888.425	971.543	930.894	718.492	1687.853	1931.561	1788.186	1792.026	1729.590	1182.462	2840.816	3091.779	2913.461	2815.402	2797.959	2559.190	
karuk-2012-10-20-vs-4_A_36.mat	"AA1"	430.000	530.000	187.469	194.946	183.337	177.799	183.848	196.827	682.049	569.995	662.139	717.217	745.028	719.051	1142.069	998.911	1078.527	1145.477	1265.504	1224.889	2985.262	3121.173	2974.699	2359.911	3033.372	3428.355	
karuk-2012-10-20-vs-4_A_36.mat	"T"	530.000	630.000	198.589	201.334	197.141	196.584	196.584	196.584	649.663	664.140	614.192	672.205	678.684	626.288	1110.814	1078.717	1289.639	1060.703	1012.483	1118.794	2972.640	3117.370	3280.826	2883.109	2823.200	2765.773	
karuk-2012-10-20-vs-4_A_36.mat	"V"	630.000	660.000	0	0	0	0	0	0	796.145	646.687	631.840	710.631	1096.783	922.426	1546.736	1303.917	1444.588	1952.392	1693.466	1389.515	2428.685	2727.085	2619.947	2397.543	2112.172	2243.614	
karuk-2012-10-20-vs-4_A_36.mat	"UH0"	660.000	690.000	178.295	178.295	178.295	178.295	180.969	176.962	477.563	465.969	452.181	479.554	487.992	499.677	1152.270	1374.300	1082.305	1095.490	1094.775	1087.590	2642.126	2351.730	2618.122	2820.163	2792.084	2658.872	
karuk-2012-10-20-vs-4_A_36.mat	"R"	690.000	720.000	174.430	177.234	176.080	174.300	173.326	171.277	487.091	499.111	488.490	479.785	477.083	488.904	1071.241	1079.680	1067.831	1060.881	1065.460	1080.069	2315.626	2492.242	2382.458	2276.045	2194.828	2220.053	
karuk-2012-10-20-vs-4_A_36.mat	"AH0"	720.000	830.000	165.583	169.198	168.010	166.542	164.427	159.836	451.618	519.365	522.499	467.030	409.550	340.716	1260.010	1116.974	1178.028	1283.899	1362.629	1363.237	2385.890	2280.821	2327.278	2295.975	2506.381	2522.195	
karuk-2012-10-20-vs-4_A_36.mat	"N"	830.000	877.481	156.208	157.649	157.207	156.147	155.187	154.821	325.171	334.961	325.817	318.109	321.070	325.203	1158.891	1182.294	1160.635	1146.361	1071.708	1232.205	2455.943	2537.033	2507.478	2461.551	2392.522	2383.004	
karuk-2012-10-20-vs-4_A_36.mat	"IH0"	877.481	924.316	156.057	155.796	156.708	156.784	156.182	154.930	333.703	353.933	351.453	333.511	319.843	308.212	1417.329	1410.891	1674.843	1693.199	1418.991	903.450	2271.293	2376.928	2343.871	2248.235	2190.076	2186.758	
karuk-2012-10-20-vs-4_A_36.mat	"K"	924.316	1017.302	153.575	151.741	151.991	155.233	156.007	156.007	451.181	302.993	339.054	340.217	711.449	562.104	1747.085	1587.259	1892.953	1962.650	1730.899	1552.605	2576.789	2609.586	2432.835	2464.316	2685.764	2676.111	
karuk-2012-10-20-vs-4_A_36.mat	"UH0"	1017.302	1058.803	180.132	182.993	184.574	182.261	178.795	174.302	226.551	246.182	255.413	223.780	204.952	202.025	1166.920	1456.824	1031.523	842.904	923.402	1515.545	2784.112	2768.825	2930.822	2849.902	2732.864	2673.669	
karuk-2012-10-20-vs-4_A_36.mat	"P"	1058.803	1350.000	113.511	178.891	123.131	78.629	78.190	108.829	421.895	210.862	426.688	466.572	513.379	492.016	1166.483	1620.170	883.340	850.074	995.412	1474.752	2732.025	2776.365	3014.615	3104.379	2523.962	2233.494	
karuk-2012-10-20-vs-4_A_36.mat	"AH0"	1350.000	1380.000	147.407	149.586	148.480	147.300	146.255	145.405	442.207	453.310	457.269	449.838	439.767	413.889	1631.173	1662.945	1658.957	1641.304	1618.902	1577.521	2494.007	2471.853	2487.697	2493.460	2499.261	2517.543	
karuk-2012-10-20-vs-4_A_36.mat	"V"	1380.000	1410.000	142.668	144.467	143.339	142.587	141.701	141.184	306.580	350.436	305.327	293.997	292.027	287.254	1353.206	1493.317	1350.565	1300.608	1323.824	1290.352	2446.522	2520.534	2460.418	2421.353	2426.656	2401.722	
karuk-2012-10-20-vs-4_A_36.mat	"EY1"	1410.000	1440.000	137.352	140.650	139.309	137.405	135.570	133.875	284.513	285.543	285.640	284.835	283.352	283.112	1253.302	1268.658	1272.473	1255.088	1239.480	1232.332	2415.536	2389.078	2392.988	2403.157	2436.203	2455.202	
karuk-2012-10-20-vs-4_A_36.mat	"N"	1440.000	1520.000	89.116	130.430	118.743	62.561	64.024	67.583	294.658	279.736	279.351	285.543	285.121	340.382	1231.838	1238.253	1220.142	1211.749	1205.299	1281.021	2449.522	2469.297	2440.957	2467.461	2431.959	2436.948	
karuk-2012-10-20-vs-4_A_36.mat	"AH0"	1520.000	1590.000	64.240	64.820	62.084	62.131	64.862	67.080	398.605	428.786	454.544	448.343	359.517	305.760	1309.622	1354.517	1378.578	1360.120	1263.089	1197.563	2451.015	2453.894	2469.164	2451.736	2412.194	2467.971	
karuk-2012-10-20-vs-4_A_36.mat	"T"	1590.000	1700.000	68.396	68.396	68.396	68.396	68.396	68.396	530.733	386.413	500.383	425.969	566.794	757.575	1879.630	1761.273	1946.273	1966.416	1967.176	1767.613	2988.021	2843.708	3095.023	3089.159	3285.918	2627.393	
karuk-2012-10-20-vs-4_A_36.mat	"IH0"	1700.000	1740.000	185.291	185.291	196.465	194.032	184.192	176.306	313.088	457.463	245.258	291.068	280.305	263.509	1784.509	1653.283	1731.298	1847.064	1859.947	1835.871	2599.551	2643.725	2818.984	2703.794	2472.282	2379.116	
karuk-2012-10-20-vs-4_A_36.mat	"HH"	1740.000	1770.000	151.787	171.436	165.361	152.306	137.402	132.371	486.351	278.502	275.139	228.397	142.337	1348.186	1967.388	1807.263	1879.257	1891.288	1885.715	2321.614	2711.784	2335.917	2454.358	2454.829	2349.668	3789.773	
karuk-2012-10-20-vs-4_A_36.mat	"iku"	877.481	1058.803	161.579	156.353	152.627	154.737	159.847	180.072	369.293	340.411	310.744	399.664	573.907	222.603	1531.379	1552.561	1416.535	1970.614	1606.551	1116.572	2546.985	2293.539	2430.946	2507.177	2695.989	2800.440	
karuk-2012-10-20-vs-4_A_36.mat	"IH0"	877.481	924.316	156.057	155.796	156.708	156.784	156.182	154.930	333.703	353.933	351.453	333.511	319.843	308.212	1417.329	1410.891	1674.843	1693.199	1418.991	903.450	2271.293	2376.928	2343.871	2248.235	2190.076	2186.758	
karuk-2012-10-20-vs-4_A_36.mat	"K"	924.316	1017.302	153.575	151.741	151.991	155.233	156.007	156.007	451.181	302.993	339.054	340.217	711.449	562.104	1747.085	1587.259	1892.953	1962.650	1730.899	1552.605	2576.789	2609.586	2432.835	2464.316	2685.764	2676.111	
karuk-2012-10-20-vs-4_A_36.mat	"UH0"	1017.302	1058.803	180.132	182.993	184.574	182.261	178.795	174.302	226.551	246.182	255.413	223.780	204.952	202.025	1166.920	1456.824	1031.523	842.904	923.402	1515.545	2784.112	2768.825	2930.822	2849.902	2732.864	2673.669	
karuk-2012-10-20-vs-4_A_39.mat	"huut"	140.000	425.427	183.550	204.964	189.415	179.362	175.950	176.255	464.773	802.987	329.466	386.626	315.646	480.773	1387.430	1930.202	914.846	1034.348	1479.323	1555.293	2757.691	3236.886	2607.611	2587.745	2670.209	2676.036	
karuk-2012-10-20-vs-4_A_39.mat	"ikupaveenatih"	425.427	1380.000	164.229	188.826	181.867	162.653	140.614	156.481	467.042	443.910	591.216	497.889	351.221	450.161	1518.883	1875.716	1323.122	1449.510	1331.647	1613.688	2659.145	2842.961	2716.799	2442.645	2468.488	2824.023	
karuk-2012-10-20-vs-4_A_39.mat	"sil"	0.000	140.000	0	0	0	0	0	0	1078.247	1226.280	1097.008	1083.360	1117.775	1003.198	2114.823	2497.462	2225.195	2333.914	2120.018	1764.140	3215.604	3441.203	3303.227	3427.743	3137.718	2982.695	
karuk-2012-10-20-vs-4_A_39.mat	"HH"	140.000	190.000	202.217	202.217	202.217	202.217	196.277	204.381	880.018	1198.473	1135.254	1023.246	824.645	226.567	2067.599	2484.368	2427.783	2244.712	2142.085	1049.927	3295.658	3586.235	3576.134	3236.086	3342.771	2733.564	
karuk-2012-10-20-vs-4_A_39.mat	"UW1"	190.000	340.000	184.924	202.728	182.147	178.570	180.122	180.652	352.936	283.912	350.137	375.908	394.594	362.902	1006.541	930.511	897.437	988.215	1064.499	1150.928	2596.214	2794.132	2515.530	2462.574	2668.767	2539.036	
karuk-2012-10-20-vs-4_A_39.mat	"T"	340.000	425.427	172.976	170.207	174.170	176.066	176.066	176.066	409.636	221.807	347.953	459.328	544.123	479.422	1642.614	1580.862	1890.019	1310.472	1812.950	1654.029	2718.986	2711.840	2853.046	2587.268	2696.245	2743.574	
